train,test,val
-0.9064781665802002,-0.8857932090759277,-0.870997428894043
0.8312873244285583,0.791949450969696,0.7728158831596375
0.9064109325408936,0.8825617432594299,0.8704864382743835
0.9133843779563904,0.8950691223144531,0.8810362815856934
0.9035918712615967,0.8737213611602783,0.8647809028625488
0.9991776347160339,0.9988494515419006,0.9987973570823669
